,FileName,XMin,XMax,YMin,YMax,ClassName
0,99f09f54304d97ef.jpg,0.24125,0.735,0.1525,0.821667,Truck
1,21b7fec64e118f2e.jpg,0.27375,0.766875,0.49918599999999996,0.693811,Truck
2,57da21d69e1aae05.jpg,0.0,0.41875,0.270451,0.7979970000000001,Truck
3,57da21d69e1aae05.jpg,0.1075,0.8375,0.293823,0.826377,Truck
4,788c8f3c791b126b.jpg,0.053711,0.957031,0.11326900000000001,0.949838,Truck
5,2e4c6b7097fb7504.jpg,0.41625,0.7925,0.561914,0.8208260000000001,Truck
6,1f15be894373d45b.jpg,0.045625,0.91625,0.354508,0.981557,Truck
7,ce388037d85ec521.jpg,0.513125,0.99625,0.035647000000000005,0.8311440000000001,Truck
8,ce388037d85ec521.jpg,0.400625,0.449375,0.438086,0.506567,Truck
9,edaf009d79b702f6.jpg,0.075,0.913333,0.053190999999999995,0.8425530000000001,Truck
10,89d7fec2f50df5dd.jpg,0.185625,0.85,0.175768,0.8805459999999999,Truck
11,821519604bd489fd.jpg,0.0,1.0,0.333961,0.984008,Truck
12,2c57d43b16d35db1.jpg,0.624375,0.950625,0.363333,0.625833,Truck
13,2c57d43b16d35db1.jpg,0.420625,0.620625,0.363333,0.471667,Truck
14,86d82c6e4efa4d22.jpg,0.5825,0.755,0.588697,0.758242,Truck
15,27973d010d48793c.jpg,0.018125,0.819375,0.184178,0.9270700000000001,Truck
16,b1af3dec2017eae6.jpg,0.05125,0.863125,0.128518,0.9315200000000001,Truck
17,95b17e5acbde5f32.jpg,0.055625,0.841875,0.17416700000000002,0.855833,Truck
18,f3913c225f6d3749.jpg,0.0,0.965625,0.011257,0.9352719999999999,Truck
19,1f3c7b9d2a4c4239.jpg,0.0,0.965,0.050062999999999996,0.9649559999999999,Truck
20,f9d4413e164c4326.jpg,0.144,0.644667,0.702,0.976,Truck
21,f0a39658bd636158.jpg,0.0,0.285625,0.595833,0.956667,Truck
22,06445e364d798d44.jpg,0.074375,0.90625,0.170732,0.9118200000000001,Truck
23,06445e364d798d44.jpg,0.814375,0.999375,0.277674,0.42589099999999996,Truck
24,040fb0618de5c8d7.jpg,0.038125,0.919375,0.005833,0.9525,Truck
25,040fb0618de5c8d7.jpg,0.0425,0.089375,0.39,0.515,Truck
26,d581b1e32d963602.jpg,0.624375,0.798125,0.541667,0.614167,Truck
27,d581b1e32d963602.jpg,0.86375,0.999375,0.53,0.625,Truck
28,74962d4156af3973.jpg,0.016418000000000002,0.235821,0.153302,0.714623,Truck
29,74962d4156af3973.jpg,0.41194,0.7328359999999999,0.47405699999999995,0.575472,Truck
30,070bb9c0ac3b1e36.jpg,0.0,0.29125,0.42199200000000003,0.893797,Truck
31,4356a4ecc267f372.jpg,0.07004400000000001,0.9762350000000001,0.041935,0.8475809999999999,Truck
32,4356a4ecc267f372.jpg,0.0,0.243277,0.03871,0.279839,Truck
33,23b617c9f6e4cbc8.jpg,0.0,0.9575,0.390244,0.9474670000000001,Truck
34,006508816f276859.jpg,0.1275,0.879375,0.137218,0.8599620000000001,Truck
35,8e76bc02f6940f6d.jpg,0.29375,0.621875,0.25625,0.689583,Truck
36,d60b45cc286ee585.jpg,0.12,0.270625,0.9052530000000001,0.9990620000000001,Truck
37,d60b45cc286ee585.jpg,0.644375,0.763125,0.894934,0.9530959999999999,Truck
38,91cb8f48411601c0.jpg,0.567652,0.982115,0.356522,0.642688,Truck
39,fb0f95d7e06acbe5.jpg,0.136719,0.924219,0.1375,1.0,Truck
40,fb0f95d7e06acbe5.jpg,0.813281,0.9992190000000001,0.279167,0.627083,Truck
41,9ee3e1def2f6e68a.jpg,0.556875,1.0,0.202068,0.483083,Truck
42,d20c3a534dbfb229.jpg,0.360625,0.735625,0.1775,0.425833,Truck
43,1b566383599467c7.jpg,0.263889,0.9494049999999999,0.068284,0.8688229999999999,Truck
44,403919060c1dbf64.jpg,0.604492,0.9355469999999999,0.6679689999999999,0.967448,Truck
45,403919060c1dbf64.jpg,0.012695,0.665039,0.602865,0.998698,Truck
46,0e6c41b9b90fc9f5.jpg,0.31625,0.790625,0.24108800000000002,0.6913699999999999,Truck
47,4fab0877e582c63d.jpg,0.3475,0.750625,0.270833,0.789167,Truck
48,dfdc8d3c4fa160f8.jpg,0.21375,0.83,0.248333,0.871667,Truck
49,578e78c69be76ff9.jpg,0.022656,0.801562,0.098611,0.859722,Truck
50,57b3c379712eb93c.jpg,0.068125,0.945,0.132964,0.9602950000000001,Truck
51,24dcf94129cbd73b.jpg,0.2475,0.9475,0.175189,0.84375,Truck
52,083fe185c33ff147.jpg,0.0,0.145,0.22577600000000003,0.428975,Truck
53,a7acab95098d5f26.jpg,0.06791900000000001,0.755058,0.12875,0.87875,Truck
54,b75b750615913149.jpg,0.674375,0.84125,0.6791739999999999,0.8911819999999999,Truck
55,1c41e0ed0e991e94.jpg,0.060155999999999994,0.307813,0.634375,0.823958,Truck
56,6e2b73c7f1afe941.jpg,0.586875,0.979375,0.516698,1.0,Truck
57,6e2b73c7f1afe941.jpg,0.140625,0.2675,0.730056,0.9489799999999999,Truck
58,6e2b73c7f1afe941.jpg,0.2225,0.4675,0.731911,0.999072,Truck
59,6e2b73c7f1afe941.jpg,0.92875,0.971875,0.663265,0.985158,Truck
60,6e2b73c7f1afe941.jpg,0.974375,0.999375,0.760668,0.9545450000000001,Truck
61,4c51136b225071e8.jpg,0.0,0.254375,0.23083299999999998,0.6925,Truck
62,4c51136b225071e8.jpg,0.218125,0.580625,0.20666700000000002,0.68,Truck
63,4c51136b225071e8.jpg,0.488125,0.773125,0.2825,0.616667,Truck
64,4c51136b225071e8.jpg,0.840625,0.999375,0.1725,0.685,Truck
65,c2ce3fdd9426c9ec.jpg,0.08,0.8325,0.189338,0.950368,Truck
66,c2ce3fdd9426c9ec.jpg,0.5775,0.935,0.113051,0.612132,Truck
67,79034f3ae5eabb9d.jpg,0.231875,0.9525,0.172477,0.920183,Truck
68,45f8e2dfbd36b969.jpg,0.0725,0.988125,0.14,0.946667,Truck
69,a2aa7cc3130ec0e1.jpg,0.00122,1.0,0.080586,0.771062,Truck
70,dfaebdb20ffb65c6.jpg,0.085625,0.975625,0.215179,0.907143,Truck
71,1432cb1bae338dd4.jpg,0.29125,0.644375,0.597906,0.8471200000000001,Truck
72,1432cb1bae338dd4.jpg,0.021875,0.27375,0.657592,0.8680629999999999,Truck
73,0a34cafb0b9754a8.jpg,0.0,0.880625,0.0325,0.9033329999999999,Truck
74,2b13b42ee2689c83.jpg,0.605,0.999375,0.523408,0.924157,Truck
75,5a971fcfbddaa709.jpg,0.221875,0.996875,0.021575999999999998,0.951219,Truck
76,3de40df027757e64.jpg,0.06,0.961875,0.146341,0.9803,Truck
77,2e080733e0c058d7.jpg,0.14375,0.971875,0.066604,0.930582,Truck
78,7fe9c3f0e7fa9bce.jpg,0.02375,0.438125,0.42,0.684167,Truck
79,7fe9c3f0e7fa9bce.jpg,0.400625,0.624375,0.395,0.66,Truck
80,7fe9c3f0e7fa9bce.jpg,0.7575,0.999375,0.3725,0.706667,Truck
81,1fa14a7d648ebed2.jpg,0.04381,0.951111,0.054286,0.965714,Truck
82,e8cfe7267c85fa60.jpg,0.64375,0.9975,0.06988,0.896386,Truck
83,e8cfe7267c85fa60.jpg,0.345,0.52375,0.173494,0.616867,Truck
84,db6bf1b0e19c19a6.jpg,0.7625,0.910625,0.210833,0.46,Truck
85,7430e8733162497a.jpg,0.113125,0.4025,0.463346,0.806391,Truck
86,7430e8733162497a.jpg,0.62,0.8825,0.484023,0.840226,Truck
87,8dfc65752de1fba2.jpg,0.025,0.52375,0.210654,0.860775,Truck
88,8dfc65752de1fba2.jpg,0.5325,0.7325,0.427361,0.751816,Truck
89,8dfc65752de1fba2.jpg,0.709375,0.76875,0.5290560000000001,0.702179,Truck
90,8dfc65752de1fba2.jpg,0.748125,0.846875,0.538741,0.68523,Truck
91,8dfc65752de1fba2.jpg,0.83625,0.93625,0.5435840000000001,0.677966,Truck
92,8dfc65752de1fba2.jpg,0.92375,0.985,0.5690069999999999,0.675545,Truck
93,8dfc65752de1fba2.jpg,0.959375,0.999375,0.571429,0.675545,Truck
94,bc8b7c39bc25304c.jpg,0.15875,0.990625,0.0,0.934823,Truck
95,8f078dda035a7448.jpg,0.265,0.881875,0.1425,0.838333,Truck
96,1756967bc41debdf.jpg,0.169375,0.861875,0.0,0.988333,Truck
97,1756967bc41debdf.jpg,0.86125,0.999375,0.37916700000000003,0.773333,Truck
98,b063676e5be1babd.jpg,0.076875,0.95,0.149393,0.787115,Truck
99,9ec475a90c43aaa4.jpg,0.06,0.9644440000000001,0.131852,0.8962959999999999,Truck
100,525c3cf1d317c3d3.jpg,0.037656999999999996,0.42817299999999997,0.414,0.677,Truck
101,bce37a7604776cee.jpg,0.054375,0.94,0.226667,0.669167,Truck
102,46bd46306ba4f22e.jpg,0.36,0.89375,0.390833,0.7175,Truck
103,8ab627bfeb7921c4.jpg,0.11328099999999999,0.9460940000000001,0.286458,0.784375,Truck
104,a66076e07eea8f9b.jpg,0.401,0.999,0.618056,0.976389,Truck
105,b5e9086cb2179adc.jpg,0.0015630000000000002,0.940625,0.2125,0.9,Truck
106,6207301e6af26e38.jpg,0.091875,0.584375,0.40525300000000003,0.683865,Truck
107,184ffd5c37a51c7f.jpg,0.017199000000000002,0.192465,0.41375,0.5625,Truck
